Left_B,Front_B,Right_B,Cosine_Angle,Collision,Head_x,Head_y,Food_x,Food_y,Sugg_Direction
0,0,0,26.57,1,200,60,280,20,1
0,0,0,33.69,1,220,60,280,20,1
0,0,0,45,1,240,60,280,20,1
0,0,0,63.43,1,260,60,280,20,1
0,0,0,90,1,280,60,280,20,1
0,0,0,116.57,0,300,60,280,20,1
0,0,0,135,0,320,60,280,20,1
0,0,0,146.31,0,340,60,280,20,1
0,0,0,39.81,1,140,60,380,260,1
0,0,0,42.27,1,160,60,380,260,1
0,0,0,45,1,180,60,380,260,1
0,0,0,48.01,1,200,60,380,260,1
0,0,0,51.34,1,220,60,380,260,1
0,0,0,55.01,1,240,60,380,260,1
0,0,0,59.04,1,260,60,380,260,1
0,0,0,63.43,1,280,60,380,260,1
0,0,0,68.2,1,300,60,380,260,1
0,0,0,73.3,1,320,60,380,260,1
0,0,0,78.69,1,340,60,380,260,1
0,0,0,84.29,1,360,60,380,260,1
0,1,0,90,1,380,60,380,260,1
0,0,0,95.71,-1,400,60,380,260,1
0,0,0,39.81,1,140,60,380,260,1
0,0,0,42.27,1,160,60,380,260,1
0,0,0,45,1,180,60,380,260,1
0,0,0,48.01,1,200,60,380,260,1
0,0,0,51.34,1,220,60,380,260,1
0,0,0,55.01,1,240,60,380,260,1
0,0,0,59.04,1,260,60,380,260,1
0,0,0,63.43,1,280,60,380,260,1
0,0,0,68.2,1,300,60,380,260,1
0,0,0,73.3,1,320,60,380,260,1
0,0,0,78.69,1,340,60,380,260,1
0,0,0,84.29,1,360,60,380,260,1
0,1,0,90,1,380,60,380,260,1
0,0,0,95.71,-1,400,60,380,260,1
0,0,0,39.81,1,140,60,380,260,1
0,0,0,42.27,1,160,60,380,260,1
0,0,0,45,1,180,60,380,260,1
0,0,0,48.01,1,180,80,380,260,4
0,0,0,51.34,1,180,100,380,260,4
0,0,0,55.01,1,180,120,380,260,4
0,0,0,59.04,1,180,140,380,260,4
0,0,0,33.69,1,200,140,380,260,1
0,0,0,36.87,1,220,140,380,260,1
0,0,0,40.6,1,240,140,380,260,1
0,0,0,45,1,260,140,380,260,1
0,0,0,50.19,1,280,140,380,260,1
0,0,0,56.31,1,300,140,380,260,1
0,0,0,63.43,1,320,140,380,260,1
0,0,0,71.57,1,340,140,380,260,1
0,0,0,80.54,1,360,140,380,260,1
0,0,0,11.31,1,360,160,380,260,4
0,0,0,14.04,1,360,180,380,260,4
0,1,0,90,1,380,180,380,260,1
1,0,0,0,1,380,200,380,260,4
1,0,0,0,1,380,220,380,260,4
1,0,0,0,1,380,240,380,260,4
1,0,0,0,1,380,260,380,260,4
0,0,0,10.3,1,360,260,140,220,2
0,0,0,11.31,1,340,260,140,220,2
0,0,0,12.53,1,320,260,140,220,2
0,0,0,14.04,1,300,260,140,220,2
0,0,0,15.95,1,280,260,140,220,2
0,0,0,18.43,1,260,260,140,220,2
0,0,0,21.8,1,240,260,140,220,2
0,0,0,26.57,1,220,260,140,220,2
0,0,0,33.69,1,200,260,140,220,2
0,0,0,45,1,180,260,140,220,2
0,0,0,63.43,1,160,260,140,220,2
0,0,0,90,1,140,260,140,220,2
0,0,0,0,1,140,240,140,220,3
0,0,0,0,1,140,220,140,220,3
0,0,0,161.57,0,140,200,120,260,3
0,0,0,165.96,0,140,180,120,260,3
0,0,0,90,1,120,180,120,260,2
1,0,0,0,1,120,200,120,260,4
0,0,0,0,1,120,220,120,260,4
0,0,0,0,1,120,240,120,260,4
0,0,0,0,1,120,260,120,260,4
0,0,0,90,1,120,280,60,280,4
0,0,0,180,0,140,280,60,280,1
0,0,0,180,0,160,280,60,280,1
0,0,0,180,0,180,280,60,280,1
0,0,0,99.46,0,180,300,60,280,4
0,0,1,11.31,1,160,300,60,280,2
0,0,1,14.04,1,140,300,60,280,2
0,0,0,18.43,1,120,300,60,280,2
0,0,0,26.57,1,100,300,60,280,2
0,0,0,45,1,80,300,60,280,2
0,0,0,90,1,80,280,60,280,3
0,0,0,135,0,80,260,60,280,3
0,0,0,153.43,0,80,240,60,280,3
0,0,0,161.57,0,80,220,60,280,3
0,1,0,26.57,-1,80,240,60,280,4
0,0,0,109.98,0,140,60,60,280,1
0,0,0,114.44,0,160,60,60,280,1
0,0,0,118.61,0,180,60,60,280,1
0,0,0,122.47,0,200,60,60,280,1
0,0,0,34.99,1,200,80,60,280,4
0,0,0,37.87,1,200,100,60,280,4
0,0,0,56.31,1,180,100,60,280,2
0,0,0,60.95,1,160,100,60,280,2
0,0,0,32.01,1,160,120,60,280,4
0,0,0,63.43,1,140,120,60,280,2
0,0,0,29.74,1,140,140,60,280,4
0,0,0,33.69,1,140,160,60,280,4
0,0,0,38.66,1,140,180,60,280,4
0,0,0,45,1,140,200,60,280,4
0,0,0,53.13,1,140,220,60,280,4
0,0,0,63.43,1,140,240,60,280,4
0,0,0,75.96,1,140,260,60,280,4
0,0,0,18.43,1,120,260,60,280,2
0,0,0,26.57,1,100,260,60,280,2
0,0,0,45,1,80,260,60,280,2
0,0,0,90,1,60,260,60,280,2
0,0,0,0,1,60,280,60,280,4
0,0,0,90,1,60,300,200,300,4
0,0,0,98.13,0,60,320,200,300,4
0,0,0,9.46,1,80,320,200,300,1
0,0,0,11.31,1,100,320,200,300,1
0,0,0,14.04,1,120,320,200,300,1
0,0,0,18.43,1,140,320,200,300,1
0,0,0,26.57,1,160,320,200,300,1
0,0,0,45,1,180,320,200,300,1
0,0,0,90,1,200,320,200,300,1
0,0,0,0,1,200,300,200,300,3
0,0,0,48.37,1,200,280,380,120,3
0,0,0,52.13,1,200,260,380,120,3
0,0,0,56.31,1,200,240,380,120,3
0,0,0,36.87,1,220,240,380,120,1
0,0,0,40.6,1,240,240,380,120,1
0,0,0,45,1,260,240,380,120,1
0,0,0,50.19,1,280,240,380,120,1
0,0,0,56.31,1,300,240,380,120,1
0,0,0,63.43,1,320,240,380,120,1
0,0,0,71.57,1,340,240,380,120,1
0,0,0,80.54,1,360,240,380,120,1
0,1,0,90,1,380,240,380,120,1
0,0,1,0,1,380,220,380,120,3
0,0,1,0,1,380,200,380,120,3
0,0,1,0,1,380,180,380,120,3
0,0,1,0,1,380,160,380,120,3
0,0,1,0,1,380,140,380,120,3
0,0,1,0,1,380,120,380,120,3
0,0,1,60.26,1,380,100,240,20,3
0,0,1,66.8,1,380,80,240,20,3
0,0,1,74.05,1,380,60,240,20,3
0,0,1,81.87,1,380,40,240,20,3
0,0,1,90,1,380,20,240,20,3
0,0,0,0,1,360,20,240,20,2
0,0,0,0,1,340,20,240,20,2
0,0,0,0,1,320,20,240,20,2
0,0,0,0,1,300,20,240,20,2
0,0,0,0,1,280,20,240,20,2
0,0,0,0,1,260,20,240,20,2
0,0,0,0,1,240,20,240,20,2
0,0,0,135,0,220,20,280,80,2
0,0,0,143.13,0,200,20,280,80,2
0,0,0,63.43,1,200,40,280,80,4
0,0,0,75.96,1,200,60,280,80,4
0,0,0,90,1,200,80,280,80,4
0,0,0,0,1,220,80,280,80,1
0,0,0,0,1,240,80,280,80,1
0,0,0,0,1,260,80,280,80,1
0,0,0,135,0,260,100,280,80,4
0,0,0,153.43,0,260,120,280,80,4
0,0,0,161.57,0,260,140,280,80,4
0,0,0,165.96,0,260,160,280,80,4
0,1,0,18.43,-1,260,140,280,80,3
0,0,0,8.13,1,140,60,280,80,1
0,0,0,9.46,1,160,60,280,80,1
0,0,0,11.31,1,180,60,280,80,1
0,0,0,14.04,1,200,60,280,80,1
0,0,0,18.43,1,220,60,280,80,1
0,0,0,26.57,1,240,60,280,80,1
0,0,0,90,1,240,80,280,80,4
0,0,0,180,0,220,80,280,80,2
0,0,0,180,0,200,80,280,80,2
0,0,0,104.04,0,200,100,280,80,4
0,0,0,18.43,1,220,100,280,80,1
0,0,0,26.57,1,240,100,280,80,1
0,0,0,45,1,260,100,280,80,1
0,0,0,90,1,280,100,280,80,1
0,0,0,0,1,280,80,280,80,3
0,0,0,153.43,0,280,60,120,380,3
0,0,0,66.37,1,260,60,120,380,2
0,0,0,69.44,1,240,60,120,380,2
0,0,0,21.8,1,240,80,120,380,4
0,0,0,23.2,1,240,100,120,380,4
0,0,0,24.78,1,240,120,120,380,4
0,0,0,26.57,1,240,140,120,380,4
0,0,0,28.61,1,240,160,120,380,4
0,0,0,30.96,1,240,180,120,380,4
0,0,0,33.69,1,240,200,120,380,4
0,0,0,36.87,1,240,220,120,380,4
0,0,0,40.6,1,240,240,120,380,4
0,0,0,45,1,240,260,120,380,4
0,0,0,50.19,1,240,280,120,380,4
0,0,0,56.31,1,240,300,120,380,4
0,0,0,63.43,1,240,320,120,380,4
0,0,0,71.57,1,240,340,120,380,4
0,0,0,80.54,1,240,360,120,380,4
0,1,0,90,1,240,380,120,380,4
1,0,0,0,1,220,380,120,380,2
1,0,0,0,1,200,380,120,380,2
1,0,0,0,1,180,380,120,380,2
1,0,0,0,1,160,380,120,380,2
1,0,0,0,1,140,380,120,380,2
1,0,0,0,1,120,380,120,380,2
0,0,0,11.31,1,120,360,100,260,3
0,0,0,14.04,1,120,340,100,260,3
0,0,0,18.43,1,120,320,100,260,3
0,0,0,90,1,100,320,100,260,2
0,0,0,0,1,100,300,100,260,3
0,0,0,0,1,100,280,100,260,3
0,0,0,0,1,100,260,100,260,3
0,0,0,128.66,0,100,240,200,320,3
0,0,0,135,0,100,220,200,320,3
0,0,0,140.19,0,100,200,200,320,3
0,0,0,56.31,1,120,200,200,320,1
0,0,0,63.43,1,140,200,200,320,1
0,0,0,71.57,1,160,200,200,320,1
0,0,0,80.54,1,180,200,200,320,1
0,0,0,90,1,200,200,200,320,1
0,0,0,0,1,200,220,200,320,4
0,0,0,0,1,200,240,200,320,4
0,0,0,0,1,200,260,200,320,4
0,0,0,0,1,200,280,200,320,4
0,0,0,0,1,200,300,200,320,4
0,0,0,0,1,200,320,200,320,4
0,0,0,141.34,0,180,320,280,240,2
0,0,0,146.31,0,160,320,280,240,2
0,0,0,63.43,1,160,300,280,240,3
0,0,0,71.57,1,160,280,280,240,3
0,0,0,80.54,1,160,260,280,240,3
0,0,0,11.31,1,180,260,280,240,1
0,0,0,14.04,1,200,260,280,240,1
0,0,0,18.43,1,220,260,280,240,1
0,0,0,26.57,1,240,260,280,240,1
0,0,0,45,1,260,260,280,240,1
0,0,0,90,1,260,240,280,240,3
0,0,0,135,0,260,220,280,240,3
0,0,0,153.43,0,260,200,280,240,3
0,0,0,90,1,280,200,280,240,1
0,0,1,0,1,280,220,280,240,4
0,0,1,0,1,280,240,280,240,4
0,0,1,96.34,0,280,260,100,240,4
0,0,0,102.53,0,280,280,100,240,4
0,0,0,108.43,0,280,300,100,240,4
0,0,0,20.56,1,260,300,100,240,2
0,0,1,75.96,1,260,280,100,240,3
0,0,1,82.87,1,260,260,100,240,3
0,0,1,90,1,260,240,100,240,3
0,0,0,97.13,0,260,220,100,240,3
0,0,0,8.13,1,240,220,100,240,2
1,0,0,90,1,240,240,100,240,4
1,0,0,98.13,0,240,260,100,240,4
1,0,0,105.95,0,240,280,100,240,4
0,0,0,18.43,1,220,280,100,240,2
0,0,1,80.54,1,220,260,100,240,3
0,0,1,90,1,220,240,100,240,3
0,0,1,99.46,0,220,220,100,240,3
0,0,0,108.43,0,220,200,100,240,3
0,0,0,164.05,0,240,200,100,240,1
0,0,1,81.87,1,240,220,100,240,4
0,0,1,90,1,240,240,100,240,4
0,0,0,180,0,260,240,100,240,1
0,0,0,180,0,280,240,100,240,1
0,1,0,0,-1,260,240,100,240,2
0,0,0,102.53,0,140,60,100,240,1
0,0,0,108.43,0,160,60,100,240,1
0,0,0,113.96,0,180,60,100,240,1
0,0,0,119.05,0,200,60,100,240,1
0,0,0,66.04,-1,180,60,100,240,2
0,0,0,102.53,0,140,60,100,240,1
0,0,0,108.43,0,160,60,100,240,1
0,0,0,113.96,0,180,60,100,240,1
0,0,0,119.05,0,200,60,100,240,1
0,0,0,32.01,1,200,80,100,240,4
0,0,0,63.43,1,180,80,100,240,2
0,0,0,69.44,1,160,80,100,240,2
0,0,0,75.96,1,140,80,100,240,2
0,0,0,82.87,1,120,80,100,240,2
0,0,0,90,1,100,80,100,240,2
0,0,0,97.13,0,80,80,100,240,2
0,0,0,8.13,1,80,100,100,240,4
0,0,0,90,1,100,100,100,240,1
0,0,0,98.13,0,120,100,100,240,1
0,0,0,105.95,0,140,100,100,240,1
0,0,0,81.87,-1,120,100,100,240,2
0,0,0,102.53,0,140,60,100,240,1
0,0,0,108.43,0,160,60,100,240,1
0,0,0,113.96,0,180,60,100,240,1
0,0,0,119.05,0,200,60,100,240,1
0,0,0,123.69,0,220,60,100,240,1
0,0,0,127.87,0,240,60,100,240,1
0,0,0,131.63,0,260,60,100,240,1
0,0,0,135,0,280,60,100,240,1
0,0,0,48.37,-1,260,60,100,240,2
0,0,0,102.53,0,140,60,100,240,1
0,0,0,108.43,0,160,60,100,240,1
0,0,0,113.96,0,180,60,100,240,1
0,0,0,119.05,0,200,60,100,240,1
0,0,0,123.69,0,220,60,100,240,1
0,0,0,60.95,-1,200,60,100,240,2
0,0,0,102.53,0,140,60,100,240,1
0,0,0,108.43,0,160,60,100,240,1
0,0,0,113.96,0,180,60,100,240,1
0,0,0,119.05,0,200,60,100,240,1
0,0,0,66.04,-1,180,60,100,240,2
0,0,0,102.53,0,140,60,100,240,1
0,0,0,108.43,0,160,60,100,240,1
0,0,0,113.96,0,180,60,100,240,1
0,0,0,119.05,0,200,60,100,240,1
0,0,0,32.01,1,200,80,100,240,4
0,0,0,35.54,1,200,100,100,240,4
0,0,0,39.81,1,200,120,100,240,4
0,0,0,56.31,1,180,120,100,240,2
0,0,0,63.43,1,160,120,100,240,2
0,0,0,71.57,1,140,120,100,240,2
0,0,0,80.54,1,120,120,100,240,2
0,0,0,90,1,100,120,100,240,2
0,0,0,99.46,0,80,120,100,240,2
0,0,0,11.31,1,80,140,100,240,4
0,0,0,90,1,100,140,100,240,1
0,0,0,101.31,0,120,140,100,240,1
0,0,0,111.8,0,140,140,100,240,1
0,0,0,120.96,0,160,140,100,240,1
0,0,0,68.2,-1,140,140,100,240,2
0,0,0,102.53,0,140,60,100,240,1
0,0,0,108.43,0,160,60,100,240,1
0,0,0,113.96,0,180,60,100,240,1
0,0,0,119.05,0,200,60,100,240,1
0,0,0,123.69,0,220,60,100,240,1
0,0,0,127.87,0,240,60,100,240,1
0,0,0,56.31,-1,220,60,100,240,2
0,0,0,102.53,0,140,60,100,240,1
0,0,0,108.43,0,160,60,100,240,1
0,0,0,113.96,0,180,60,100,240,1
0,0,0,119.05,0,200,60,100,240,1
0,0,0,123.69,0,220,60,100,240,1
0,0,0,127.87,0,240,60,100,240,1
0,0,0,131.63,0,260,60,100,240,1
0,0,0,135,0,280,60,100,240,1
0,0,0,138.01,0,300,60,100,240,1
0,0,0,140.71,0,320,60,100,240,1
0,0,0,143.13,0,340,60,100,240,1
0,0,0,145.3,0,360,60,100,240,1
0,1,0,147.26,0,380,60,100,240,1
0,0,0,149.04,-1,400,60,100,240,1
0,0,0,180,0,140,60,60,60,1
0,0,0,180,0,160,60,60,60,1
0,0,0,180,0,180,60,60,60,1
0,0,0,180,0,200,60,60,60,1
0,0,0,180,0,220,60,60,60,1
0,0,0,180,0,240,60,60,60,1
0,0,0,180,0,260,60,60,60,1
0,0,0,180,0,280,60,60,60,1
0,0,0,180,0,300,60,60,60,1
0,0,0,180,0,320,60,60,60,1
0,0,0,94.4,0,320,80,60,60,4
0,0,0,98.75,0,320,100,60,60,4
0,0,0,9.46,1,300,100,60,60,2
0,0,0,10.3,1,280,100,60,60,2
0,0,0,11.31,1,260,100,60,60,2
0,0,0,12.53,1,240,100,60,60,2
0,0,0,14.04,1,220,100,60,60,2
0,0,0,82.87,1,220,80,60,60,3
0,0,0,8.13,1,200,80,60,60,2
0,0,0,9.46,1,180,80,60,60,2
0,0,0,11.31,1,160,80,60,60,2
0,0,0,14.04,1,140,80,60,60,2
0,0,0,18.43,1,120,80,60,60,2
0,0,0,26.57,1,100,80,60,60,2
0,0,0,45,1,80,80,60,60,2
0,0,0,90,1,60,80,60,60,2
0,0,0,0,1,60,60,60,60,3
0,0,0,142.13,0,60,40,200,220,3
0,0,0,145.01,0,60,20,200,220,3
0,0,0,59.04,1,80,20,200,220,1
0,0,0,63.43,1,100,20,200,220,1
0,0,0,68.2,1,120,20,200,220,1
0,0,0,73.3,1,140,20,200,220,1
0,0,0,18.43,1,140,40,200,220,4
0,0,0,20.56,1,140,60,200,220,4
0,0,0,23.2,1,140,80,200,220,4
0,0,0,26.57,1,140,100,200,220,4
0,0,0,30.96,1,140,120,200,220,4
0,0,0,36.87,1,140,140,200,220,4
0,0,0,45,1,140,160,200,220,4
0,0,0,56.31,1,140,180,200,220,4
0,0,0,71.57,1,140,200,200,220,4
0,0,0,90,1,140,220,200,220,4
0,0,0,108.43,0,140,240,200,220,4
0,0,0,123.69,0,140,260,200,220,4
0,0,0,135,0,140,280,200,220,4
0,0,0,56.31,1,160,280,200,220,1
0,0,0,71.57,1,180,280,200,220,1
0,0,0,26.57,1,180,260,200,220,3
0,0,0,45,1,180,240,200,220,3
0,0,0,90,1,180,220,200,220,3
0,0,0,135,0,180,200,200,220,3
0,0,0,90,1,200,200,200,220,1
0,0,0,135,0,220,200,200,220,1
0,0,0,90,1,220,220,200,220,4
0,0,0,135,0,220,240,200,220,4
0,0,0,90,1,200,240,200,220,2
0,0,0,135,0,180,240,200,220,2
0,0,0,153.43,0,160,240,200,220,2
0,0,0,161.57,0,140,240,200,220,2
0,0,0,165.96,0,120,240,200,220,2
0,0,0,90,1,120,220,200,220,3
0,0,0,104.04,0,120,200,200,220,3
0,0,0,18.43,1,140,200,200,220,1
0,0,0,26.57,1,160,200,200,220,1
0,0,0,45,1,180,200,200,220,1
0,0,0,90,1,200,200,200,220,1
0,0,0,0,1,200,220,200,220,4
0,0,0,153.43,0,200,240,100,40,4
0,0,0,155.56,0,200,260,100,40,4
0,0,0,157.38,0,200,280,100,40,4
0,0,0,71.57,1,180,280,100,40,2
0,0,1,19.98,1,180,260,100,40,3
0,0,0,21.8,1,180,240,100,40,3
0,0,0,23.96,1,180,220,100,40,3
0,0,0,26.57,1,180,200,100,40,3
0,0,0,29.74,1,180,180,100,40,3
0,0,0,66.8,1,160,180,100,40,2
0,0,0,26.57,1,160,160,100,40,3
0,0,0,30.96,1,160,140,100,40,3
0,0,0,36.87,1,160,120,100,40,3
0,0,0,45,1,160,100,100,40,3
0,0,0,56.31,1,160,80,100,40,3
0,0,0,71.57,1,160,60,100,40,3
0,0,0,90,1,160,40,100,40,3
0,0,0,0,1,140,40,100,40,2
0,0,0,0,1,120,40,100,40,2
0,0,0,135,0,120,60,100,40,4
0,0,0,153.43,0,120,80,100,40,4
0,0,0,161.57,0,120,100,100,40,4
0,0,0,165.96,0,120,120,100,40,4
0,0,0,168.69,0,120,140,100,40,4
0,0,0,170.54,0,120,160,100,40,4
0,0,0,90,1,100,160,100,40,2
0,0,1,0,1,100,140,100,40,3
0,0,0,0,1,100,120,100,40,3
0,0,0,0,1,100,100,100,40,3
0,0,0,0,1,100,80,100,40,3
0,0,0,0,1,100,60,100,40,3
0,0,0,0,1,100,40,100,40,3
0,0,0,0,1,120,40,160,40,1
0,0,0,0,1,140,40,160,40,1
0,0,0,0,1,160,40,160,40,1
0,0,0,56.31,1,180,40,260,160,1
0,0,0,63.43,1,200,40,260,160,1
0,0,0,30.96,1,200,60,260,160,4
0,0,0,36.87,1,200,80,260,160,4
0,0,0,45,1,200,100,260,160,4
0,0,0,56.31,1,200,120,260,160,4
0,0,0,45,1,220,120,260,160,1
0,0,0,63.43,1,240,120,260,160,1
0,0,0,90,1,260,120,260,160,1
0,0,0,0,1,260,140,260,160,4
0,0,0,0,1,260,160,260,160,4
0,0,0,83.66,1,260,180,80,200,4
0,0,0,90,1,260,200,80,200,4
0,0,0,96.34,0,260,220,80,200,4
0,0,0,7.13,1,240,220,80,200,2
0,0,0,8.13,1,220,220,80,200,2
0,0,0,9.46,1,200,220,80,200,2
0,0,0,11.31,1,180,220,80,200,2
0,0,0,14.04,1,160,220,80,200,2
0,0,0,18.43,1,140,220,80,200,2
0,0,0,26.57,1,120,220,80,200,2
0,0,0,45,1,100,220,80,200,2
0,0,0,90,1,80,220,80,200,2
0,0,0,0,1,80,200,80,200,3
0,0,0,95.19,0,80,180,300,200,3
0,0,0,100.3,0,80,160,300,200,3
0,0,0,105.26,0,80,140,300,200,3
0,0,0,16.7,1,100,140,300,200,1
0,0,0,18.43,1,120,140,300,200,1
0,0,0,77.47,1,120,160,300,200,4
0,0,0,83.66,1,120,180,300,200,4
0,0,0,90,1,120,200,300,200,4
0,0,0,96.34,0,120,220,300,200,4
0,0,0,102.53,0,120,240,300,200,4
0,0,0,14.04,1,140,240,300,200,1
0,0,0,15.95,1,160,240,300,200,1
0,0,0,18.43,1,180,240,300,200,1
0,0,0,21.8,1,200,240,300,200,1
0,0,0,26.57,1,220,240,300,200,1
0,0,0,33.69,1,240,240,300,200,1
0,0,0,45,1,260,240,300,200,1
0,0,0,63.43,1,280,240,300,200,1
0,0,0,45,1,280,220,300,200,3
0,0,0,90,1,280,200,300,200,3
0,0,0,135,0,280,180,300,200,3
0,0,0,90,1,300,180,300,200,1
0,0,0,135,0,320,180,300,200,1
0,0,0,153.43,0,340,180,300,200,1
0,0,0,161.57,0,360,180,300,200,1
0,1,0,165.96,0,380,180,300,200,1
0,0,0,168.69,-1,400,180,300,200,1
0,0,0,56.31,1,120,80,300,200,4
0,0,0,60.95,1,120,100,300,200,4
0,0,0,66.04,1,120,120,300,200,4
0,0,0,71.57,1,120,140,300,200,4
0,0,0,77.47,1,120,160,300,200,4
0,0,0,83.66,1,120,180,300,200,4
0,0,0,90,1,120,200,300,200,4
0,0,0,0,1,140,200,300,200,1
0,0,0,0,1,160,200,300,200,1
0,0,0,0,1,180,200,300,200,1
0,0,0,0,1,200,200,300,200,1
0,0,0,0,1,220,200,300,200,1
0,0,0,0,1,240,200,300,200,1
0,0,0,0,1,260,200,300,200,1
0,0,0,0,1,280,200,300,200,1
0,0,0,0,1,300,200,300,200,1
0,0,0,26.57,1,300,220,240,340,4
0,0,0,30.96,1,300,240,240,340,4
0,0,0,36.87,1,300,260,240,340,4
0,0,0,45,1,300,280,240,340,4
0,0,0,56.31,1,280,280,240,340,2
0,0,0,71.57,1,260,280,240,340,2
0,0,0,90,1,240,280,240,340,2
0,0,0,0,1,240,300,240,340,4
0,0,0,0,1,240,320,240,340,4
0,0,0,135,0,220,320,240,340,2
0,0,0,153.43,0,200,320,240,340,2
0,0,0,161.57,0,180,320,240,340,2
0,0,0,165.96,0,160,320,240,340,2
0,0,0,168.69,0,140,320,240,340,2
0,0,0,170.54,0,120,320,240,340,2
0,0,0,171.87,0,100,320,240,340,2
0,0,0,105.95,0,100,300,240,340,3
0,0,1,18.43,1,120,300,240,340,1
0,0,0,21.8,1,140,300,240,340,1
0,0,0,26.57,1,160,300,240,340,1
0,0,0,33.69,1,180,300,240,340,1
0,0,0,71.57,1,180,320,240,340,4
0,0,0,26.57,1,200,320,240,340,1
0,0,0,45,1,220,320,240,340,1
0,0,0,153.43,0,220,300,240,340,3
0,0,0,161.57,0,220,280,240,340,3
0,0,0,165.96,0,220,260,240,340,3
0,0,0,168.69,0,220,240,240,340,3
0,0,0,170.54,0,220,220,240,340,3
0,0,0,171.87,0,220,200,240,340,3
0,0,0,172.87,0,220,180,240,340,3
0,0,0,90,1,240,180,240,340,1
0,0,1,0,1,240,200,240,340,4
0,0,0,0,1,240,220,240,340,4
0,0,0,0,1,240,240,240,340,4
0,0,0,0,1,240,260,240,340,4
0,0,0,0,1,240,280,240,340,4
0,0,0,0,1,240,300,240,340,4
0,0,0,0,1,240,320,240,340,4
0,0,0,0,1,240,340,240,340,4
0,0,0,90,1,220,340,220,320,2
0,0,0,135,0,200,340,220,320,2
0,0,0,153.43,0,180,340,220,320,2
0,0,0,161.57,0,160,340,220,320,2
0,0,0,90,1,160,320,220,320,3
0,0,0,108.43,0,160,300,220,320,3
0,0,0,123.69,0,160,280,220,320,3
0,0,0,135,0,160,260,220,320,3
0,0,0,143.13,0,160,240,220,320,3
0,0,0,149.04,0,160,220,220,320,3
0,0,0,153.43,0,160,200,220,320,3
0,0,0,71.57,1,180,200,220,320,1
0,0,0,80.54,1,200,200,220,320,1
0,0,0,90,1,220,200,220,320,1
0,0,0,0,1,220,220,220,320,4
0,0,0,0,1,220,240,220,320,4
0,0,0,0,1,220,260,220,320,4
0,0,0,0,1,220,280,220,320,4
0,0,0,0,1,220,300,220,320,4
0,0,0,0,1,220,320,220,320,4
0,0,0,51.34,1,200,320,120,220,2
0,0,0,59.04,1,180,320,120,220,2
0,0,0,68.2,1,160,320,120,220,2
0,0,0,78.69,1,140,320,120,220,2
0,0,0,14.04,1,140,300,120,220,3
0,0,0,18.43,1,140,280,120,220,3
0,0,0,26.57,1,140,260,120,220,3
0,0,0,45,1,140,240,120,220,3
0,0,0,90,1,140,220,120,220,3
0,0,0,0,1,120,220,120,220,2
0,0,0,149.04,0,120,200,180,300,3
0,0,0,153.43,0,120,180,180,300,3
0,0,0,156.8,0,120,160,180,300,3
0,0,0,159.44,0,120,140,180,300,3
0,0,0,161.57,0,120,120,180,300,3
0,0,0,77.47,1,140,120,180,300,1
0,0,0,83.66,1,160,120,180,300,1
0,0,0,7.13,1,160,140,180,300,4
0,0,0,8.13,1,160,160,180,300,4
0,0,0,9.46,1,160,180,180,300,4
0,0,0,11.31,1,160,200,180,300,4
0,0,0,14.04,1,160,220,180,300,4
0,0,0,18.43,1,160,240,180,300,4
0,0,0,26.57,1,160,260,180,300,4
0,0,0,45,1,160,280,180,300,4
0,0,0,90,1,160,300,180,300,4
0,0,0,0,1,180,300,180,300,1
0,0,0,29.74,1,200,300,340,380,1
0,0,0,33.69,1,220,300,340,380,1
0,0,0,38.66,1,240,300,340,380,1
0,0,0,45,1,260,300,340,380,1
0,0,0,53.13,1,280,300,340,380,1
0,0,0,149.04,0,280,280,340,380,3
0,0,0,153.43,0,280,260,340,380,3
0,0,0,156.8,0,280,240,340,380,3
0,0,0,159.44,0,280,220,340,380,3
0,0,0,161.57,0,280,200,340,380,3
0,0,0,163.3,0,280,180,340,380,3
0,0,0,111.8,0,260,180,340,380,2
0,0,0,116.57,0,240,180,340,380,2
0,0,0,120.96,0,220,180,340,380,2
0,0,0,124.99,0,200,180,340,380,2
0,0,0,128.66,0,180,180,340,380,2
0,0,0,131.99,0,160,180,340,380,2
0,0,0,135,0,140,180,340,380,2
0,0,0,48.01,1,140,200,340,380,4
0,0,0,51.34,1,140,220,340,380,4
0,0,0,55.01,1,140,240,340,380,4
0,0,0,59.04,1,140,260,340,380,4
0,0,0,33.69,1,160,260,340,380,1
0,0,0,36.87,1,180,260,340,380,1
0,0,0,40.6,1,200,260,340,380,1
0,0,0,45,1,220,260,340,380,1
0,0,0,50.19,1,240,260,340,380,1
0,0,0,56.31,1,260,260,340,380,1
0,0,0,63.43,1,280,260,340,380,1
0,0,0,71.57,1,300,260,340,380,1
0,0,0,80.54,1,320,260,340,380,1
0,0,0,90,1,340,260,340,380,1
0,0,0,0,1,340,280,340,380,4
0,0,0,0,1,340,300,340,380,4
0,0,0,0,1,340,320,340,380,4
0,0,0,0,1,340,340,340,380,4
0,0,0,0,1,340,360,340,380,4
0,1,0,0,1,340,380,340,380,4
1,0,0,33.69,1,320,380,200,300,2
0,0,0,129.81,-1,320,400,200,300,4
0,0,0,75.96,1,140,60,200,300,1
0,0,0,80.54,1,160,60,200,300,1
0,0,0,85.24,1,180,60,200,300,1
0,0,0,90,1,200,60,200,300,1
