Left_B,Front_B,Right_B,Cosine_Angle,Collision,Head_x,Head_y,Food_x,Food_y,Sugg_Direction
0,0,0,143.13,0,220,60,140,120,1
0,0,0,149.04,0,240,60,140,120,1
0,0,0,153.43,0,260,60,140,120,1
0,0,0,156.8,0,280,60,140,120,1
0,0,0,159.44,0,300,60,140,120,1
0,0,0,161.57,0,320,60,140,120,1
0,0,0,163.3,0,340,60,140,120,1
0,0,0,164.74,0,360,60,140,120,1
0,1,0,165.96,0,380,60,140,120,1
0,0,0,167.01,-1,400,60,140,120,1
0,0,0,90.0,1,140,60,140,120,1
0,0,0,108.43,0,160,60,140,120,1
0,0,0,123.69,0,180,60,140,120,1
0,0,0,135.0,0,200,60,140,120,1
